//	object	handle	skill_ID	event1	event2	event3	blank	folder	filename	volume	description1		
//	아이템, UI												
	PLAYER	SND_DMG	SKILL_EU_WIZARD_FIREA_SPRAY_A	-	-	-	0	skill2\	usk_wizard_fire_hit_b.wav	100	파이어 블로우 타격
	PLAYER	SND_DMG	SKILL_EU_WIZARD_FIREA_SPRAY_B	-	-	-	0	skill2\	usk_wizard_fire_hit_b.wav	100	샐러맨더 블로우___파이어 멘탈리스트80
	PLAYER	SND_DMG	SKILL_EU_WIZARD_PSYCHICA_LIGHT_B	-	-	-	0	skill2\	usk_wizard_light_hit_b.wav	100	체인 라이트닝
	PLAYER	SND_DMG	SKILL_EU_WIZARD_PSYCHICA_AREA_A	-	-	-	0	skill2\	usk_wizard_light_hit_a.wav	100	차지드 윈드 타격
	PLAYER	SND_DMG	SKILL_EU_WIZARD_PSYCHICA_AREA_B	-	-	-	0	skill2\	usk_wizard_light_hit_a.wav	100	차지드 스콜___라이트닝 멘탈리스트80
//	워락										
	PLAYER	SND_DDMG	SKILL_EU_WARLOCK_SOULA_RETURN_A	-	-	-	0	skill2\	usk_warlock_blood_return_dmg_a.wav	100	리플렉트 리턴
	PLAYER	SND_DDMG	SKILL_EU_WARLOCK_SOULA_RETURN_B	-	-	-	0	skill2\	usk_warlock_blood_return_dmg_a.wav	100	어드밴스 리플렉트___스틸 액티브80
//	바드										
	PLAYER	SND_SWING_S1	SKILL_EU_BARD_BATTLAA_DAMAGE_A	-	-	-	0	skill2\	usk_bard_battle_damage_a.wav	100	호러 코드
	PLAYER	SND_DMG	SKILL_EU_BARD_BATTLAA_DAMAGE_A	-	-	-	0	skill2\	usk_bard_battle_damage_hit.wav	100	호러 코드
	PLAYER	SND_SWING_S1	SKILL_EU_BARD_BATTLAA_DAMAGE_B	-	-	-	0	skill2\	usk_bard_battle_damage_a.wav	100	위어드 코드
	PLAYER	SND_DMG	SKILL_EU_BARD_BATTLAA_DAMAGE_B	-	-	-	0	skill2\	usk_bard_battle_damage_hit.wav	100	위어드 코드
	PLAYER	SND_SWING_S1	SKILL_EU_BARD_BATTLAA_EXPLOSION_A	-	-	-	0	skill2\	usk_bard_battle_explosion_a.wav	100	붐윙 코드
	PLAYER	SND_DMG	SKILL_EU_BARD_BATTLAA_EXPLOSION_A	-	-	-	0	skill2\	usk_bard_battle_damage_hit.wav	100	붐윙 코드
	PLAYER	SND_SWING_S1	SKILL_EU_BARD_BATTLAA_EXPLOSION_B	-	-	-	0	skill2\	usk_bard_battle_explosion_a.wav	100	붐잉 웨이브___배틀 코드70
	PLAYER	SND_DMG	SKILL_EU_BARD_BATTLAA_EXPLOSION_B	-	-	-	0	skill2\	usk_bard_battle_damage_hit.wav	100	붐윙 웨이브
//	클레릭										
	PLAYER	SND_DMG	SKILL_EU_CLERIC_BATTLEA_CROSS_A	-	-	-	0	skill2\	usk_cleric_battle_cross_a.wav	100	트라이얼 크로스
	PLAYER	SND_DMG	SKILL_EU_CLERIC_BATTLEA_CROSS_B	-	-	-	0	skill2\	usk_cleric_battle_cross_a.wav	100	저스티스 크로스
	PLAYER	SND_DMG	SKILL_EU_CLERIC_HEALA_DIVIDE_A	-	-	-	0	skill2\	usk_cleric_heal_target_a.wav	100	힐링 디비젼
	PLAYER	SND_DMG	SKILL_EU_CLERIC_HEALA_DIVIDE_B	-	-	-	0	skill2\	usk_cleric_heal_target_a.wav	100	힐링 페이버___리커버리70
//	object	handle	skill_ID	event1	event2	event3	blank	folder	filename	volume	description1		
	MOB_AUTOMOB	SND_DMG	MSKILL_AUTOMOB_ATTACK01	-	-	-	0	player\	csk_fire_gigong_hit.wav	80	오토몹 타격		
//	중국												
//	망량												
	MOB_MANGNYANG	SND_STAND	-	-	-	-	-	-	-	-	대기상태 효과음		
	MOB_MANGNYANG	SND_HELP	-	-	-	-	-	-	-	-	도움요청 효과음		
	MOB_MANGNYANG	SND_DOWN	-	-	-	-	-	-	-	-	다운어택에 의한 넘어질 때 효과음		
	MOB_MANGNYANG	VOC_MOAN	-	NORMAL	-	-	0	monster\	cm_Mang_moan.wav	80	일반데미지 신음		
	MOB_MANGNYANG	VOC_MOAN	-	NORMAL	-	-	0	monster\	cm_Mang_moan1.wav	80	크리티컬데미지 신음		
	MOB_MANGNYANG	VOC_DEATH	-	-	-	-	0	monster\	cm_Mang_die.wav	80	죽을 때 비명음		
	MOB_MANGNYANG	SND_DEATH	-	-	-	-	0	monster\	cm_Beye_thud.wav	80	죽을 때 땅에 넘어지는 효과음		
	MOB_MANGNYANG	SND_WALK1	-	-	-	-	0	monster\	cm_Mang_walk.wav	80	걸음소리		
	MOB_MANGNYANG	SND_RUN1	-	-	-	-	0	monster\	cm_Mang_walk.wav	80	뛰는소리		
	MOB_MANGNYANG	SND_SWING1	MSKILL_CH_MANGNYANG_ATTACK01	-	-	-	0	player\	batTSwordSwing2.wav	80	망량 식칼 휘두르기 - 스윙음		
	MOB_MANGNYANG	VOC_SHOUT1	MSKILL_CH_MANGNYANG_ATTACK01	-	-	-	0	monster\	cm_Mang_shout.wav	80	망량 기합소리#1		
	MOB_MANGNYANG	SND_DMG	MSKILL_CH_MANGNYANG_ATTACK01	-	-	-	0	player\	batTSwordHit2N.wav	80	망량 식칼 휘두르기 - 타격음		
	MOB_MANGNYANG	SND_SWING1	MSKILL_CH_MANGNYANG_ATTACK02	-	-	-	0	player\	batAxeSwing1.wav	80	망량 식칼 두번휘두르기 - 스윙음#1		
	MOB_MANGNYANG	VOC_SHOUT1	-	-	-	-	-	-	-	-			
	MOB_MANGNYANG	SND_DMG	MSKILL_CH_MANGNYANG_ATTACK02	-	-	-	0	player\	batAxeHit1N.wav	80	망량 식칼 두번휘두르기 - 타격음#1		
	MOB_MANGNYANG	SND_SWING2	MSKILL_CH_MANGNYANG_ATTACK02	-	-	-	0	player\	batAxeSwing2.wav	80	망량 식칼 두번휘두르기 - 스윙음#2		
	MOB_MANGNYANG	VOC_SHOUT2	-	-	-	-	-	-	-	-			
	MOB_MANGNYANG	SND_DMG	MSKILL_CH_MANGNYANG_ATTACK02	-	-	-	0	player\	batAxeHit2N.wav	80	망량 식칼 두번휘두르기 - 타격음#2		
//	대안귀(소안귀)												
	MOB_BIGEYEGHOST	SND_STAND	-	-	-	-	-	-	-	-	대기상태 효과음		
	MOB_BIGEYEGHOST	SND_HELP	-	-	-	-	-	-	-	-	도움요청 효과음		
	MOB_BIGEYEGHOST	SND_DOWN	-	-	-	-	-	-	-	-	다운어택에 의한 넘어질 때 효과음		
	MOB_BIGEYEGHOST	VOC_MOAN	-	NORMAL	-	-	0	monster\	cm_Beye_moan1.wav	80	일반데미지 신음		
	MOB_BIGEYEGHOST	VOC_MOAN	-	NORMAL	-	-	0	monster\	cm_Beye_moan2_a.wav	80	크리티컬데미지 신음#1		
	MOB_BIGEYEGHOST	VOC_MOAN	-	NORMAL	-	-	0	monster\	cm_Beye_moan2_b.wav	80	크리티컬데미지 신음#2		
	MOB_BIGEYEGHOST	VOC_DEATH	-	-	-	-	0	monster\	cm_Beye_die_a.wav	80	죽을 때 비명음#1		
	MOB_BIGEYEGHOST	VOC_DEATH	-	-	-	-	0	monster\	cm_Beye_die_b.wav	80	죽을 때 비명음#2		
	MOB_BIGEYEGHOST	SND_DEATH	-	-	-	-	0	monster\	cm_Beye_thud.wav	80	죽을 때 땅에 넘어지는 효과음		
	MOB_BIGEYEGHOST	SND_WALK1	-	-	-	-	0	monster\	cm_Beye_walk.wav	80	걸음소리		
	MOB_BIGEYEGHOST	SND_RUN1	-	-	-	-	0	monster\	cm_Beye_walk.wav	80	뛰는소리		
	MOB_BIGEYEGHOST	SND_SWING1	MSKILL_CH_BIGEYEGHOST_CLON_ATTACK01	-	-	-	0	player\	batTSwordSwing1.wav	80	소안귀 주먹휘두르기 - 스윙음		
	MOB_BIGEYEGHOST	VOC_SHOUT1	MSKILL_CH_BIGEYEGHOST_CLON_ATTACK01	-	-	-	0	monster\	cm_Beye_shout_a.wav	80	소안귀 기합소리#1		
	MOB_BIGEYEGHOST	VOC_SHOUT1	MSKILL_CH_BIGEYEGHOST_CLON_ATTACK01	-	-	-	0	monster\	cm_Beye_shout_b.wav	80	소안귀 기합소리#2		
	MOB_BIGEYEGHOST	SND_DMG	MSKILL_CH_BIGEYEGHOST_CLON_ATTACK01	-	-	-	0	player\	batPunchHit1N.wav	80	소안귀 주먹휘두르기 - 타격음		
	MOB_BIGEYEGHOST	SND_SWING1	MSKILL_CH_BIGEYEGHOST_ATTACK02	-	-	-	0	player\	batTSwordSwing2.wav	80	대안귀 주먹 내리치기 - 스윙음		
	MOB_BIGEYEGHOST	VOC_SHOUT1	MSKILL_CH_BIGEYEGHOST_ATTACK02	-	-	-	0	monster\	cm_Beye_shout_a.wav	80	대안귀 기합소리#1		
	MOB_BIGEYEGHOST	VOC_SHOUT1	MSKILL_CH_BIGEYEGHOST_ATTACK02	-	-	-	0	monster\	cm_Beye_shout_b.wav	80	대안귀 기합소리#2		
	MOB_BIGEYEGHOST	SND_DMG	MSKILL_CH_BIGEYEGHOST_ATTACK02	-	-	-	0	player\	batPunchHit1A.wav	80	대안귀 주먹 내리치기 - 타격음		
//	교(늙은 교)												
	MOB_GYO	SND_STAND	-	-	-	-	3	monster\	cm_Gyo_Stand.wav	80	대기상태 효과음		
	MOB_GYO	SND_HELP	-	-	-	-	-	-	-	-	도움요청 효과음		
	MOB_GYO	SND_DOWN	-	-	-	-	-	-	-	-	다운어택에 의한 넘어질 때 효과음		
	MOB_GYO	VOC_MOAN	-	NORMAL	-	-	0	monster\	cm_Gyo_moan1.wav	80	일반데미지 신음		
	MOB_GYO	VOC_MOAN	-	NORMAL	-	-	0	monster\	cm_Gyo_moan2.wav	80	크리티컬데미지 신음		
	MOB_GYO	VOC_DEATH	-	-	-	-	0	monster\	cm_Gyo_die_a.wav	80	죽을 때 비명음#1
	MOB_GYO	VOC_DEATH	-	-	-	-	0	monster\	cm_Gyo_die_b.wav	80	죽을 때 비명음#2
	MOB_GYO	SND_DEATH	-	-	-	-	0	monster\	cm_Gyo_thud.wav	80	죽을 때 땅에 넘어지는 효과음
	MOB_GYO	SND_WALK1	-	-	-	-	0	monster\	cm_Gyo_walk.wav	80	걸음소리
	MOB_GYO	SND_RUN1	-	-	-	-	0	monster\	cm_Gyo_walk.wav	80	뛰는소리
	MOB_GYO	SND_SWING1	MSKILL_CH_GYO_CLON_ATTACK01	-	-	-	0	player\	batSwordSwing1.wav	80	늙은교 낫 휘두르기 - 스윙음
	MOB_GYO	VOC_SHOUT1	MSKILL_CH_GYO_CLON_ATTACK01	-	-	-	0	monster\	cm_Gyo_shout_a.wav	80	늙은교 기합소리#1
	MOB_GYO	VOC_SHOUT1	MSKILL_CH_GYO_CLON_ATTACK01	-	-	-	0	monster\	cm_Gyo_shout_b.wav	80	늙은교 기합소리#2
	MOB_GYO	SND_DMG	MSKILL_CH_GYO_CLON_ATTACK01	-	-	-	0	player\	batSwordHit1N.wav	80	늙은교 낫 휘두르기 - 타격음
	MOB_GYO	SND_SWING1	MSKILL_CH_GYO_ATTACK02	-	-	-	0	player\	batSwordSwing1.wav	80	교 낫 두번 휘두르기 - 스윙음#1
	MOB_GYO	VOC_SHOUT1	MSKILL_CH_GYO_ATTACK02	-	-	-	0	monster\	cm_Gyo_shout_a.wav	80	교 기합소리#1
	MOB_GYO	VOC_SHOUT1	MSKILL_CH_GYO_ATTACK02	-	-	-	0	monster\	cm_Gyo_shout_b.wav	80	교 기합소리#2
	MOB_GYO	SND_DMG	MSKILL_CH_GYO_ATTACK02	-	-	-	0	player\	batSwordHit1N.wav	80	교 낫 두번 휘두르기 - 타격음#1
	MOB_GYO	SND_SWING2	MSKILL_CH_GYO_ATTACK02	-	-	-	0	player\	batSwordSwing2.wav	80	교 낫 두번 휘두르기 - 스윙음#2
	MOB_GYO	VOC_SHOUT2	MSKILL_CH_GYO_ATTACK02	-	-	-	0	monster\	cm_Gyo_shout_a.wav	80	교 기합소리#1
	MOB_GYO	VOC_SHOUT2	MSKILL_CH_GYO_ATTACK02	-	-	-	0	monster\	cm_Gyo_shout_b.wav	80	교 기합소리#2
	MOB_GYO	SND_DMG	MSKILL_CH_GYO_ATTACK02	-	-	-	0	player\	batSwordHit2N.wav	80	교 낫 두번 휘두르기 - 타격음#2		
//	수귀(수귀 노예)												
	MOB_WATERGHOST	SND_STAND	-	-	-	-	-	-	-	-	대기상태 효과음		
	MOB_WATERGHOST	SND_HELP	-	-	-	-	-	-	-	-	도움요청 효과음		
	MOB_WATERGHOST	SND_DOWN	-	-	-	-	-	-	-	-	다운어택에 의한 넘어질 때 효과음		
	MOB_WATERGHOST	VOC_MOAN	-	NORMAL	-	-	0	monster\	cm_WG_moan1_a.wav	80	일반데미지 신음		
	MOB_WATERGHOST	VOC_MOAN	-	NORMAL	-	-	0	monster\	cm_WG_moan1_b.wav	80	일반데미지 신음		
	MOB_WATERGHOST	VOC_MOAN	-	NORMAL	-	-	0	monster\	cm_WG_moan2_a.wav	80	크리티컬데미지 신음		
	MOB_WATERGHOST	VOC_MOAN	-	NORMAL	-	-	0	monster\	cm_WG_moan2_b.wav	80	크리티컬데미지 신음		
	MOB_WATERGHOST	VOC_DEATH	-	-	-	-	0	monster\	cm_WG_die.wav	80	죽을 때 비명음		
	MOB_WATERGHOST	SND_DEATH	-	-	-	-	0	monster\	cm_WG_thud.wav	80	죽을 때 땅에 넘어지는 효과음		
	MOB_WATERGHOST	SND_WALK1	-	-	-	-	0	monster\	cm_WG_walk.wav	80	걸음소리		
	MOB_WATERGHOST	SND_RUN1	-	-	-	-	0	monster\	cm_WG_walk.wav	80	뛰는소리		
	MOB_WATERGHOST	SND_SWING1	MSKILL_CH_WATERGHOST_ATTACK01	-	-	-	0	player\	batTSwordSwing1.wav	80	수귀 호리병 휘두르기 - 스윙음		
	MOB_WATERGHOST	VOC_SHOUT1	MSKILL_CH_WATERGHOST_ATTACK01	-	-	-	0	monster\	cm_WG_shout.wav.wav	80	수귀 기합소리		
	MOB_WATERGHOST	VOC_SHOUT1	MSKILL_CH_WATERGHOST_ATTACK01	-	-	-	0	monster\	cm_WG_shout_a.wav.wav	80	수귀 기합소리		
	MOB_WATERGHOST	VOC_SHOUT1	MSKILL_CH_WATERGHOST_ATTACK01	-	-	-	0	monster\	cm_WG_shout_b.wav.wav	80	수귀 기합소리
	MOB_WATERGHOST	VOC_SHOUT1	MSKILL_CH_WATERGHOST_ATTACK01	-	-	-	0	monster\	cm_WG_shout_c.wav.wav	80	수귀 기합소리
	MOB_WATERGHOST	VOC_SHOUT1	MSKILL_CH_WATERGHOST_ATTACK01	-	-	-	0	monster\	cm_WG_shout_d.wav.wav	80	수귀 기합소리
	MOB_WATERGHOST	SND_DMG	MSKILL_CH_WATERGHOST_ATTACK01	-	-	-	0	player\	batBowHit2N.wav	80	수귀 호리병 휘두르기 - 타격음
	MOB_WATERGHOST	SND_SWING1	MSKILL_CH_WATERGHOST_CLON_ATTACK01	-	-	-	0	player\	batTSwordSwing1.wav	80	늙은수귀 호리병 휘두르기 - 스윙음
	MOB_WATERGHOST	VOC_SHOUT1	MSKILL_CH_WATERGHOST_CLON_ATTACK01	-	-	-	0	monster\	cm_WG_shout_a.wav.wav	80	수귀 기합소리
	MOB_WATERGHOST	VOC_SHOUT1	MSKILL_CH_WATERGHOST_CLON_ATTACK01	-	-	-	0	monster\	cm_WG_shout_b.wav.wav	80	수귀 기합소리
	MOB_WATERGHOST	VOC_SHOUT1	MSKILL_CH_WATERGHOST_CLON_ATTACK01	-	-	-	0	monster\	cm_WG_shout_c.wav.wav	80	수귀 기합소리
	MOB_WATERGHOST	VOC_SHOUT1	MSKILL_CH_WATERGHOST_CLON_ATTACK01	-	-	-	0	monster\	cm_WG_shout_d.wav.wav	80	수귀 기합소리
	MOB_WATERGHOST	SND_DMG	MSKILL_CH_WATERGHOST_CLON_ATTACK01	-	-	-	0	player\	batBowHit2N.wav	80	늙은수귀 호리병 휘두르기 - 타격음
	MOB_WATERGHOST	SND_SWING1	MSKILL_CH_WATERGHOST_ATTACK02	-	-	-	0	monster\	cm_WG_gas.wav	80	수귀 독가스 - 스윙음
	MOB_WATERGHOST	VOC_SHOUT1	MSKILL_CH_WATERGHOST_ATTACK02	-	-	-	-	-	-	-	
	MOB_WATERGHOST	SND_DMG	MSKILL_CH_WATERGHOST_ATTACK02	-	-	-	-	-	-	-	
	MOB_WATERGHOST	SND_SWING1	MSKILL_CH_WATERGHOST_CLON_ATTACK03	-	-	-	0	player\	batTSwordSwing1.wav	80	늙은수귀 호리병 내리찍기 - 스윙음
	MOB_WATERGHOST	VOC_SHOUT1	MSKILL_CH_WATERGHOST_CLON_ATTACK03	-	-	-	0	monster\	cm_WG_shout_a.wav.wav	80	수귀 기합소리
	MOB_WATERGHOST	VOC_SHOUT1	MSKILL_CH_WATERGHOST_CLON_ATTACK03	-	-	-	0	monster\	cm_WG_shout_b.wav.wav	80	수귀 기합소리
	MOB_WATERGHOST	VOC_SHOUT1	MSKILL_CH_WATERGHOST_CLON_ATTACK03	-	-	-	0	monster\	cm_WG_shout_c.wav.wav	80	수귀 기합소리		
	MOB_WATERGHOST	VOC_SHOUT1	MSKILL_CH_WATERGHOST_CLON_ATTACK03	-	-	-	0	monster\	cm_WG_shout_d.wav.wav	80	수귀 기합소리		
	MOB_WATERGHOST	VOC_SHOUT1	MSKILL_CH_WATERGHOST_CLON_ATTACK03	-	-	-	0	monster\	cm_WG_shout.wav	80	늙은수귀 기합소리		
	MOB_WATERGHOST	SND_DMG	MSKILL_CH_WATERGHOST_CLON_ATTACK03	-	-	-	0	player\	batBowHit2N.wav	80	늙은수귀 호리병 내리찍기 - 스윙음		
//	석정귀(부서진 석정귀)												
	MOB_STONEGHOST	SND_STAND	-	-	-	-	-	-	-	-	대기상태 효과음		
	MOB_STONEGHOST	SND_HELP	-	-	-	-	-	-	-	-	도움요청 효과음		
	MOB_STONEGHOST	SND_DOWN	-	-	-	-	-	-	-	-	다운어택에 의한 넘어질 때 효과음		
	MOB_STONEGHOST	VOC_MOAN	-	NORMAL	-	-	0	monster\	cm_GStone_moan1_a.wav	80	일반데미지 신음#1		
	MOB_STONEGHOST	VOC_MOAN	-	NORMAL	-	-	0	monster\	cm_GStone_moan2_b.wav	101	일반데미지 신음#2		
	MOB_STONEGHOST	VOC_MOAN	-	NORMAL	-	-	0	monster\	cm_GStone_moan3_c.wav	102	일반데미지 신음#3		
	MOB_STONEGHOST	VOC_MOAN	-	NORMAL	-	-	0	monster\	cm_GStone_moan2_a.wav	80	크리티컬데미지 신음#1		
	MOB_STONEGHOST	VOC_MOAN	-	NORMAL	-	-	0	monster\	cm_GStone_moan2_b.wav	80	크리티컬데미지 신음#2		
	MOB_STONEGHOST	VOC_DEATH	-	-	-	-	0	monster\	cm_GStone_die.wav	80	죽을 때 비명음		
	MOB_STONEGHOST	SND_DEATH	-	-	-	-	0	monster\	cm_GStone_thud_a.wav	80	죽을 때 땅에 넘어지는 효과음#1		
	MOB_STONEGHOST	SND_DEATH	-	-	-	-	0	monster\	cm_GStone_thud_b.wav	80	죽을 때 땅에 넘어지는 효과음#2		
	MOB_STONEGHOST	SND_WALK1	-	-	-	-	0	monster\	cm_GStone_walk.wav	80	걸음소리		
	MOB_STONEGHOST	SND_RUN1	-	-	-	-	0	monster\	cm_GStone_walk.wav	80	뛰는소리		
	MOB_STONEGHOST	SND_SWING1	MSKILL_CH_STONEGHOST_ATTACK01	-	-	-	0	player\	batPolearmSwing2.wav	80	석정귀 앞발 두번 휘두르기 - 스윙음#1#2		
	MOB_STONEGHOST	VOC_SHOUT1	MSKILL_CH_STONEGHOST_ATTACK01	-	-	-	0	monster\	cm_GStone_shout_a.wav	80	석정귀 기합소리#1		
	MOB_STONEGHOST	VOC_SHOUT1	MSKILL_CH_STONEGHOST_ATTACK01	-	-	-	0	monster\	cm_GStone_shout_b.wav	80	석정귀 기합소리#2		
	MOB_STONEGHOST	SND_DMG	MSKILL_CH_STONEGHOST_ATTACK01	-	-	-	0	player\	batPolearmHit2N.wav	80	석정귀 앞발 두번 휘두르기 - 타격음#1#2		
	MOB_STONEGHOST	SND_SWING1	MSKILL_CH_STONEGHOST_CLON_ATTACK02	-	-	-	0	player\	batPolearmSwing2.wav	80	부서진석정귀 앞발 두번 휘두르기 - 스윙음#1#2		
	MOB_STONEGHOST	VOC_SHOUT1	MSKILL_CH_STONEGHOST_CLON_ATTACK02	-	-	-	0	monster\	cm_GStone_shout_a.wav	80	부서진석정귀 기합소리#1		
	MOB_STONEGHOST	VOC_SHOUT1	MSKILL_CH_STONEGHOST_CLON_ATTACK02	-	-	-	0	monster\	cm_GStone_shout_b.wav	80	부서진석정귀 기합소리#2		
	MOB_STONEGHOST	SND_DMG	MSKILL_CH_STONEGHOST_CLON_ATTACK02	-	-	-	0	player\	batPolearmHit2N.wav	80	부서진석정귀 앞발 두번 휘두르기 - 타격음#1#2		
//	비석귀(비석령)												
	MOB_TOMBSTONE	SND_STAND	-	-	-	-	-	-	-	-	대기상태 효과음		
	MOB_TOMBSTONE	SND_HELP	-	-	-	-	-	-	-	-	도움요청 효과음		
	MOB_TOMBSTONE	SND_DOWN	-	-	-	-	-	-	-	-	다운어택에 의한 넘어질 때 효과음		
	MOB_TOMBSTONE	VOC_MOAN	-	NORMAL	-	-	0	monster\	Cm_Tomb_Moan1.wav	80	일반데미지 신음#1		
	MOB_TOMBSTONE	VOC_MOAN	-	NORMAL	-	-	0	monster\	Cm_Tomb_Moan2.wav	101	일반데미지 신음#2		
	MOB_TOMBSTONE	VOC_DEATH	-	-	-	-	0	monster\	Cm_Tomb_Die.wav	80	죽을 때 비명음
	MOB_TOMBSTONE	SND_DEATH	-	-	-	-	-	-	-	-	죽을 때 땅에 넘어지는 효과음#1
	MOB_TOMBSTONE	SND_WALK1	-	-	-	-	-	-	-	-	걸음소리
	MOB_TOMBSTONE	SND_RUN1	-	-	-	-	-	-	-	-	뛰는소리
	MOB_TOMBSTONE	SND_SWING1	MSKILL_CH_TOMBSTONE_ATTACK02	-	-	-	0	monster\	Cm_Tomb_Force1_Swing.wav	80	비석귀 귀령타 - 스윙음
	MOB_TOMBSTONE	VOC_SHOUT1		-	-	-	-	-	-	-	
	MOB_TOMBSTONE	SND_DMG	MSKILL_CH_TOMBSTONE_ATTACK02	-	-	-	0	monster\	Cm_Tomb_Force1_Hit.wav	80	비석귀 귀령타 - 타격음
	MOB_TOMBSTONE	SND_SWING2	-	-	-	-	-	-	-	-	
	MOB_TOMBSTONE	VOC_SHOUT2	-	-	-	-	-	-	-	-	
	MOB_TOMBSTONE	SND_DMG	-	-	-	-	-	-	-	-	
	MOB_TOMBSTONE	SND_SWING1	MSKILL_CH_TOMBSTONE_CLON_ATTACK01	-	-	-	0	monster\	Cm_Tomb_Force2_Swing.wav	80	비석령 정령타 - 스윙음
	MOB_TOMBSTONE	VOC_SHOUT1	-	-	-	-	-	-	-	-	
	MOB_TOMBSTONE	SND_DMG	MSKILL_CH_TOMBSTONE_CLON_ATTACK01	-	-	-	0	monster\	Cm_Tomb_Force2_Hit.wav	80	비석령 정령타 - 타격음
	MOB_TOMBSTONE	SND_SWING2	-	-	-	-	-	-	-	-	
	MOB_TOMBSTONE	VOC_SHOUT2	-	-	-	-	-	-	-	-	
	MOB_TOMBSTONE	SND_DMG	-	-	-	-	-	-	-	-	
//	여하(썩은 나무 여하)												
	MOB_YEOHA	SND_STAND	-	-	-	-	-	-	-	-	대기상태 효과음		
	MOB_YEOHA	SND_HELP	-	-	-	-	-	-	-	-	도움요청 효과음		
	MOB_YEOHA	SND_DOWN	-	-	-	-	-	-	-	-	다운어택에 의한 넘어질 때 효과음		
	MOB_YEOHA	VOC_MOAN	-	NORMAL	-	-	0	monster\	cm_Yeoha_moan1.wav	80	일반데미지 신음		
	MOB_YEOHA	VOC_MOAN	-	NORMAL	-	-	0	monster\	cm_Yeoha_moan2.wav	80	크리티컬데미지 신음		
	MOB_YEOHA	VOC_DEATH	-	-	-	-	0	monster\	cm_Yeoha_die.wav	80	죽을 때 비명음		
	MOB_YEOHA	SND_DEATH	-	-	-	-	0	monster\	-	80	죽을 때 땅에 넘어지는 효과음		
	MOB_YEOHA	SND_WALK1	-	-	-	-	0	monster\	cm_Gyo_walk.wav	80	걸음소리		
	MOB_YEOHA	SND_RUN1	-	-	-	-	0	monster\	cm_Gyo_walk.wav	80	뛰는소리		
	MOB_YEOHA	SND_SWING1	MSKILL_CH_YEOHA_ATTACK01	-	-	-	0	player\	batPolearmSwing2.wav	80	여하 가지 휘두르기 - 스윙음		
	MOB_YEOHA	VOC_SHOUT1	MSKILL_CH_YEOHA_ATTACK01	-	-	-	0	monster\	cm_Yeoha_shout.wav	80	여하 기합소리		
	MOB_YEOHA	SND_DMG	MSKILL_CH_YEOHA_ATTACK01	-	-	-	0	player\	batPolearmHit2B.wav	80	여하 가지 휘두르기 - 타격음		
	MOB_YEOHA	SND_SWING2	-	-	-	-	-	-	-	-			
	MOB_YEOHA	VOC_SHOUT2	-	-	-	-	-	-	-	-			
	MOB_YEOHA	SND_DMG	-	-	-	-	-	-	-	-			
	MOB_YEOHA	SND_SWING1	MSKILL_CH_YEOHA_ATTACK03	-	-	-	0	monster\	Cm_Yeoha_Curse.wav	80	여하 저주마법 - 스윙음
	MOB_YEOHA	VOC_SHOUT1	-	-	-	-	-	-	-	-	
	MOB_YEOHA	SND_DMG	-	-	-	-	-	-	-	-	
	MOB_YEOHA	SND_SWING2	-	-	-	-	-	-	-	-	
	MOB_YEOHA	VOC_SHOUT2	-	-	-	-	-	-	-	-	
	MOB_YEOHA	SND_DMG	-	-	-	-	-	-	-	-	
	MOB_YEOHA	SND_SWING1	MSKILL_CH_YEOHA_CLON_ATTACK01	-	-	-	0	player\	batPolearmSwing2.wav	80	썩은여하 가지 휘두르기 - 스윙음
	MOB_YEOHA	VOC_SHOUT1	MSKILL_CH_YEOHA_CLON_ATTACK01	-	-	-	0	monster\	cm_Yeoha_shout.wav	80	썩은여하 기합소리
	MOB_YEOHA	SND_DMG	MSKILL_CH_YEOHA_CLON_ATTACK01	-	-	-	0	player\	batPolearmHit2B.wav	80	썩은여하 가지 휘두르기 - 타격음
	MOB_YEOHA	SND_SWING2	-	-	-	-	-	-	-	-	
	MOB_YEOHA	VOC_SHOUT2	-	-	-	-	-	-	-	-	
	MOB_YEOHA	SND_DMG	-	-	-	-	-	-	-	-	
	MOB_YEOHA	SND_SWING1	MSKILL_CH_YEOHA_CLON_ATTACK02	-	-	-	0	player\	batPolearmSwing1.wav	80	썩은여하 가지 두번 휘두르기 - 스윙음#1
	MOB_YEOHA	VOC_SHOUT1	MSKILL_CH_YEOHA_CLON_ATTACK02	-	-	-	0	monster\	cm_Yeoha_shout.wav	80	썩은여하 기합소리
	MOB_YEOHA	SND_DMG	MSKILL_CH_YEOHA_CLON_ATTACK02	-	-	-	0	player\	batPolearmHit1N.wav	80	썩은여하 가지 두번 휘두르기 - 타격음#1
	MOB_YEOHA	SND_SWING2	MSKILL_CH_YEOHA_CLON_ATTACK02	-	-	-	0	player\	batPolearmSwing1.wav	80	썩은여하 가지 두번 휘두르기 - 스윙음#2
	MOB_YEOHA	VOC_SHOUT2	MSKILL_CH_YEOHA_CLON_ATTACK02	-	-	-	0	monster\	cm_Yeoha_shout.wav	80	썩은여하 기합소리		
	MOB_YEOHA	SND_DMG	MSKILL_CH_YEOHA_CLON_ATTACK02	-	-	-	0	player\	batPolearmHit1N.wav	80	썩은여하 가지 두번 휘두르기 - 타격음#2		
//	비적 사수(비적 궁수)												
